Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 6, nFeatures = 500

feature |          frame
        |                   0                   1                   2                   3                   4                   5
--------+-------------------------------------------------------------------------------------------------------------------------
    128 | (606.0,390.0)= 5109 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    129 | (678.0,508.0)= 5085 (706.1,482.2)=    0 (684.9,480.4)=    0 (684.7,470.5)=    0 (689.1,474.2)=    0 (686.9,472.8)=    0 
    130 | (975.0,579.0)= 5054 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    131 | (758.0,229.0)= 5022 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    132 | (787.0,191.0)= 4900 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    133 | (224.0, 83.0)= 4842 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    134 | (845.0,454.0)= 4832 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    135 | (887.0,549.0)= 4817 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    136 | (864.0,391.0)= 4792 (893.9,363.5)=    0 (873.5,361.8)=    0 (874.0,350.7)=    0 (879.7,354.6)=    0 (878.2,352.9)=    0 
    137 | (829.0,481.0)= 4785 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    138 | (602.0,214.0)= 4763 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    139 | (767.0,315.0)= 4682 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    140 | (966.0,278.0)= 4681 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    141 | (744.0,374.0)= 4664 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    142 | (835.0,532.0)= 4634 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    143 | (888.0,561.0)= 4589 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    144 | (373.0,477.0)= 4570 (398.3,452.0)=    0 (376.4,449.8)=    0 (374.8,441.0)=    0 (378.2,445.3)=    0 (374.9,444.8)=    0 
    145 | (885.0,421.0)= 4550 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    146 | (834.0,465.0)= 4548 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    147 | (762.0,282.0)= 4537 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    148 | (879.0,497.0)= 4489 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    149 | (957.0,510.0)= 4391 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    150 | (629.0,376.0)= 4379 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    151 | (863.0,482.0)= 4376 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    152 | (833.0,426.0)= 4339 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    153 | (592.0,326.0)= 4301 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    154 | (115.0,518.0)= 4290 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    155 | (890.0,366.0)= 4253 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    156 | (553.0,526.0)= 4242 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    157 | (657.0,353.0)= 4211 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    158 | (802.0,373.0)= 4201 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    159 | (585.0,254.0)= 4196 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    160 | (333.0,384.0)= 4193 (356.7,358.2)=    0 (365.1,354.1)=    0 (362.4,344.5)=    0 (365.1,347.8)=    0 (361.0,345.6)=    0 
    161 | (813.0,423.0)= 4158 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    162 | (403.0,390.0)= 4112 (428.4,364.0)=    0 (406.9,361.6)=    0 (405.6,352.1)=    0 (409.6,355.8)=    0 (406.7,353.9)=    0 
    163 | (891.0,447.0)= 4022 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    164 | (617.0,403.0)= 3933 (644.4,376.5)=    0 (623.2,374.5)=    0 (622.7,364.4)=    0 (627.2,368.2)=    0 (624.9,366.5)=    0 
    165 | (399.0,489.0)= 3888 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    166 | (607.0,330.0)= 3874 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    167 | (768.0,212.0)= 3851 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    168 | (424.0,284.0)= 3849 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    169 | (384.0,542.0)= 3833 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    170 | (578.0, 99.0)= 3821 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    171 | ( 97.0,511.0)= 3815 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    172 | (118.0,466.0)= 3804 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    173 | (592.0,336.0)= 3779 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    174 | (874.0,168.0)= 3762 (859.3,169.5)=    0 (838.9,167.1)=    0 (838.9,154.9)=    0 (845.1,156.0)=    0 (843.9,153.5)=    0 
    175 | (585.0,244.0)= 3759 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    176 | (840.0,444.0)= 3758 (869.6,416.9)=    0 (849.1,415.1)=    0 (849.9,404.2)=    0 (855.6,407.8)=    0 (855.1,406.1)=    0 
    177 | (222.0,133.0)= 3746 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    178 | (622.0,272.0)= 3738 (648.8,244.2)=    0 (652.4,226.4)=    0 (651.1,215.4)=    0 (654.6,218.3)=    0 (651.2,216.4)=    0 
    179 | ( 65.0,559.0)= 3709 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    180 | (972.0,372.0)= 3700 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    181 | (662.0,326.0)= 3693 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    182 | (820.0,465.0)= 3683 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    183 | (873.0,157.0)= 3652 (904.1,152.7)=    0 (884.2,150.0)=    0 (884.4,137.6)=    0 (889.8,139.9)=    0 (888.8,137.5)=    0 
    184 | (404.0,463.0)= 3645 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    185 | (648.0,294.0)= 3579 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    186 | (781.0,338.0)= 3571 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    187 | (961.0,344.0)= 3564 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    188 | (419.0,478.0)= 3544 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    189 | (796.0,455.0)= 3539 (825.2,428.3)=    0 (804.5,426.7)=    0 (805.2,416.0)=    0 (810.8,419.5)=    0 (809.7,418.0)=    0 
    190 | (856.0,556.0)= 3534 (885.7,529.9)=    0 (865.1,528.3)=    0 (866.0,517.9)=    0 (871.5,522.1)=    0 (869.8,521.8)=    0 
    191 | (109.0,535.0)= 3527 (132.6,511.5)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    192 | (855.0,178.0)= 3524 (857.9,182.4)=    0 (838.1,179.5)=    0 (838.9,166.6)=    0 (845.2,168.2)=    0 (845.2,165.0)=    0 
    193 | (423.0,413.0)= 3506 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    194 | (883.0,482.0)= 3496 (862.7,439.7)=    0 (842.1,437.9)=    0 (842.4,426.9)=    0 (847.2,430.6)=    0 (844.3,429.2)=    0 
    195 | (138.0,465.0)= 3464 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    196 | (889.0,285.0)= 3460 (919.2,256.0)=    0 (899.3,253.8)=    0 (900.0,241.9)=    0 (905.9,244.7)=    0 (905.3,242.9)=    0 
    197 | (279.0,585.0)= 3431 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    198 | (233.0, 42.0)= 3407 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    199 | (543.0,509.0)= 3407 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    200 | (278.0,519.0)= 3403 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    201 | (110.0,545.0)= 3401 (133.5,521.4)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    202 | (362.0,502.0)= 3395 (387.1,476.8)=    0 (365.0,474.7)=    0 (363.2,465.5)=    0 (365.9,469.6)=    0 (362.5,468.0)=    0 
    203 | (603.0,293.0)= 3390 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    204 | ( 79.0,507.0)= 3369 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    205 | (798.0,638.0)= 3346 (827.0,612.4)=    0 (806.2,611.1)=    0 (806.7,601.3)=    0 (812.0,606.3)=    0 (809.9,606.0)=    0 
    206 | (245.0, 44.0)= 3298 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    207 | (333.0,517.0)= 3268 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    208 | (372.0, 53.0)= 3236 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    209 | (484.0,482.0)= 3234 (510.2,456.4)=    0 (488.7,454.5)=    0 (487.9,444.9)=    0 (491.9,448.9)=    0 (489.1,447.0)=    0 
    210 | (848.0,582.0)= 3234 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    211 | (873.0,254.0)= 3212 (902.8,224.9)=    0 (882.7,222.5)=    0 (883.2,210.8)=    0 (888.8,213.8)=    0 (888.2,211.1)=    0 
    212 | (618.0,383.0)= 3210 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    213 | (975.0,385.0)= 3190 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    214 | (603.0,411.0)= 3186 (630.2,384.4)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    215 | (553.0,501.0)= 3181 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    216 | (406.0,376.0)= 3164 (431.2,349.7)=    0 (409.6,347.2)=    0 (408.0,337.1)=    0 (411.5,339.6)=    0 (408.4,335.7)=    0 
    217 | (232.0, 28.0)= 3145 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    218 | (494.0,561.0)= 3140 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    219 | (838.0,583.0)= 3138 (867.4,557.0)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    220 | (516.0,565.0)= 3136 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    221 | (872.0,536.0)= 3119 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    222 | (208.0,471.0)= 3109 (218.0,474.6)=    0 (195.7,472.4)=    0 (193.6,463.9)=    0 (196.3,468.1)=    0 (192.4,466.3)=    0 
    223 | (935.0,448.0)= 3091 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    224 | (879.0,440.0)= 3081 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    225 | (142.0,413.0)= 3078 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    226 | (608.0,272.0)= 3078 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    227 | (303.0,458.0)= 3060 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    228 | (472.0,484.0)= 3041 (498.4,458.3)=    0 (476.7,456.4)=    0 (475.8,446.9)=    0 (479.7,451.0)=    0 (477.9,449.4)=    0 
    229 | (459.0,448.0)= 3030 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    230 | (657.0,363.0)= 3023 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    231 | (890.0,457.0)= 3012 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    232 | (818.0,479.0)= 3011 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    233 | ( 91.0,435.0)= 3008 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    234 | (946.0,565.0)= 2993 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    235 | ( 76.0,570.0)= 2945 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    236 | ( 66.0,537.0)= 2937 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    237 | (296.0,516.0)= 2914 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    238 | (898.0,484.0)= 2906 (914.4,498.8)=    0 (893.9,497.3)=    0 (895.2,487.3)=    0 (901.5,491.2)=    0 (900.4,490.9)=    0 
    239 | (119.0,483.0)= 2894 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    240 | (975.0,609.0)= 2879 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    241 | (892.0,399.0)= 2850 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    242 | (905.0,550.0)= 2840 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    243 | (327.0,504.0)= 2814 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    244 | (822.0,449.0)= 2807 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    245 | (958.0,572.0)= 2774 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    246 | (786.0,355.0)= 2732 (814.8,327.4)=    0 (794.1,325.4)=    0 (794.2,314.7)=    0 (799.4,317.8)=    0 (798.2,316.7)=    0 
    247 | (298.0,407.0)= 2728 (322.2,381.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    248 | (975.0,619.0)= 2725 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    249 | (292.0,472.0)= 2693 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    250 | (960.0,299.0)= 2690 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    251 | (690.0,542.0)= 2688 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    252 | (442.0,395.0)= 2686 (467.4,369.0)=    0 (445.7,367.0)=    0 (444.2,358.2)=    0 (447.4,362.6)=    0 (443.8,362.0)=    0 
    253 | (858.0,568.0)= 2680 (887.7,542.1)=    0 (884.4,546.6)=    0 (884.8,536.5)=    0 (890.3,540.4)=    0 (889.1,540.5)=    0 
    254 | (782.0,551.0)= 2676 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    255 | (767.0,250.0)= 2674 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    256 | (566.0,542.0)= 2673 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    257 | (119.0,493.0)= 2670 (143.0,468.5)=    0 (120.9,466.1)=    0 (118.8,457.6)=    0 (121.6,461.6)=    0 (117.2,459.3)=    0 
    258 | (860.0,581.0)= 2649 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    259 | ( 76.0,538.0)= 2624 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    260 | (794.0,550.0)= 2617 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    261 | (421.0,384.0)= 2608 (426.6,439.5)=    0 (404.9,437.3)=    0 (403.2,428.4)=    0 (406.2,432.8)=    0 (402.0,432.5)=    0 
    262 | (929.0,522.0)= 2601 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    263 | (643.0,357.0)= 2582 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    264 | (773.0,271.0)= 2574 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    265 | (953.0,280.0)= 2567 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
